id,created_at,text
3.19503E+17,03-04-2013 17:31,â€œ@_quannie: â€œ@ozoneinq: Lower Merion's Gregg Downer is the Class AAAA state coach of the year. @aceshoops @LMathleticsâ€ â™ â™ â™ â™ â™ â™ â™ â™ â™ YESSSS SIRR
3.19469E+17,03-04-2013 15:18,Make sure to continue your support for @Zendaya on #DWTS she has been killin it! #differentanimalsamebeast #mambaarmy #mambasrep #beastmode
3.18817E+17,01-04-2013 20:06,I will just pick up the phone and call him. These fake chumps with fake accounts r pathetic #geturownlife good looking #mambaarmy
3.18813E+17,01-04-2013 19:50,@5KevinWare get better my dude. Come back stronger and better#prayonit #willit #doit dm me if u need anything. One luv
3.18762E+17,01-04-2013 16:29,Thoughts and Prayers are with you and your family #prayforware
3.18272E+17,31-03-2013 08:03,Goodnight #mambaarmy #happyeaster #buonapasqua
3.18255E+17,31-03-2013 06:54,The luv and support from all you is very humbling. Makes me want to follow as many as I can #mambaarmy
3.18233E+17,31-03-2013 05:28,Mamba is as Mamba does. Thank you for all your luv and support over the years #vino #gameshoes #gameball http://t.co/onP0XZNXJT
3.1789E+17,30-03-2013 06:43,Bob Marley and therapy #vino
3.17314E+17,28-03-2013 16:35,Welcome to the GOAT @PhilJackson11 to twitter #mambasYoda .
3.17128E+17,28-03-2013 04:18,Good win. On to the next #mambaout http://t.co/fKebAdE3o1
3.16972E+17,27-03-2013 17:55,"""Don't tell me how rough the water is. Just bring the boat in"" "
"Mambaism=No excuses""",,
3.16932E+17,27-03-2013 15:17,"RT @ATTACKATHLETICS: RELENTLESS IS SHIPPING!This is how you dominate in sports/business/etc. Get your mind right,everything else follows ..."
3.16254E+17,25-03-2013 18:22,Sickest pics with the 8's get a follow #mambareppin #mambas #ladymambas #babymambas
3.15952E+17,24-03-2013 22:24,How can I not follow #acesnation 
"I need more of my LM fam in my follows #acesforever #mambagenesis""",,
3.15945E+17,24-03-2013 21:56,@stayceewin women's line coming in the near future #ladymambas
3.15894E+17,24-03-2013 18:33,@RoCountsOnKobe think I can keep my follows below 100?
3.15877E+17,24-03-2013 17:25,"To honor my LM state champs, anyone who tweets me a pic rockin the LM jersey today gets a follow"
3.15862E+17,24-03-2013 16:25,"Congrats to my LMHS Aces!! STATE CHAMPS AGAIN!! #mambaaces #LMHS. Greg Downer, one of the 2 coaches I learned the most from. Luv u coach D"
3.15524E+17,23-03-2013 18:02,No matter how much I try I think I will lose the keeping my follows low battle.. #twitternormandy
3.1551E+17,23-03-2013 17:08,Thx for coming thru @bellathorne We will give you a better show next time Whenever you wanna come just let me know Btw my girls say hello:-)
3.15389E+17,23-03-2013 09:06,"RT @Amarina27: Never settling for ""good"" and always striving for great is key. Being a perfectionist can really either make you or break ..."
3.15388E+17,23-03-2013 09:01,@ROB_DOLLAZ #fact
3.15388E+17,23-03-2013 09:00,@RecklessEdgar41 yup
3.15387E+17,23-03-2013 08:59,@LakeShOwQueen 3to4 hours. 6 with ambien
3.15386E+17,23-03-2013 08:53,@slystillst0ned well said #countonhaters #fuel
3.15383E+17,23-03-2013 08:41,@JohnnyNBA great tweet bro #countonsmartfans
3.15382E+17,23-03-2013 08:39,"@JohnnyNBA I agree man. When teammates use to give me the ball and stand, Phil use to call it #kobedar lol we will work on more balance"
3.15381E+17,23-03-2013 08:36,â€œ@MagicMarkee: @kobebryant why you lying you ainâ€™t watching no damn filmâ€ excuse me? #virgoperfectionist http://t.co/8HhjLiRP6D
3.15376E+17,23-03-2013 08:14,@OhYourNate if there's no explanation then we can never learn from defeat. Watching film as I tweet #perfectionist #obsessive
3.15373E+17,23-03-2013 08:04,When ur game take a s*i* . Flush it. Get up and move on #mambaism
3.15161E+17,22-03-2013 17:59,Ankle was a lil sore from practice yesterday but should be good to go tonight #mambaface
3.15148E+17,22-03-2013 17:08,Whirlpool ankle therapy before practice #countontherapy http://t.co/keqUwaL3Yi
3.14798E+17,21-03-2013 17:59,RT @princeDEC_: Man @kobebryant Killing The Shoe Game http://t.co/wv2Sg5aso0
3.14767E+17,21-03-2013 15:53,RT @Team_KB24: For those interested: Kobe's Basketball Academy will be in UC Santa Barbara from July 10th - July 14th. I might be going. ...
3.14766E+17,21-03-2013 15:52,@xlakersx_rakshu good luck! #mambamode #mambaface
3.14764E+17,21-03-2013 15:43,RT @LakerGangOrDie_: Justin Timberlake's new album *The 20/20 Experience* is DOPE!! You can tell that he really took his time with this  ...
3.14754E+17,21-03-2013 15:02,@LakeShOwQueen Hova is my favorite.
3.14483E+17,20-03-2013 21:06,@Nat1o yup.
3.14483E+17,20-03-2013 21:05,@Rickafox haha! My dude
3.14471E+17,20-03-2013 20:20,@xlakersx_rakshu ankle feels fine. Gonna practice full speed tmr then take it from there
3.14467E+17,20-03-2013 20:02,@xlakersx_rakshu thx but I honestly still don't know what a hashtag is really for haha
3.14464E+17,20-03-2013 19:51,not sure why I'm following my teammates when I see them every damn day .. #twitteretiquette
3.14461E+17,20-03-2013 19:39,@LakeShOwQueen #mambamentality
3.14461E+17,20-03-2013 19:37,"@SKroker42 I'd rather keep the number to a min, rotate them and actually follow my fans then have a ton that I never really read"
3.14459E+17,20-03-2013 19:31,@MsFitzieBaby #longhashtags ha
3.14459E+17,20-03-2013 19:31,@samir Still 2 many for me bruh..
3.14458E+17,20-03-2013 19:25,"The more I follow, the less I can actually follow..  #timelinemigraine #countonmeactuallyfollowingwhoifollowneed to rotate the follows"
3.14064E+17,19-03-2013 17:21,@Lakers_KobeB feeling much much stronger today.
3.14062E+17,19-03-2013 17:12,@Zendaya YOU killed it last night!!
3.1374E+17,18-03-2013 19:55,#countonthew #nomamba #noswan #noproblem. Great opportunity tonight
3.13722E+17,18-03-2013 18:41,â€œ@Zendaya: definitely gonna channel my inner @kobebryant for tonight #beastmodeâ€ Go get em Z #mambarepresent #DWTS
3.1312E+17,17-03-2013 02:50,#flu.
3.1281E+17,16-03-2013 06:16,â€œ@MingMiyagi_: @kobebryant tell Vanessa I love herâ€ ha ok. She's on instagram btw ladyvb24. Night
3.12808E+17,16-03-2013 06:11,Bout to knock out now. Ambien is talkin to me.. #vinodreams
3.12793E+17,16-03-2013 05:10,@LA_masala picking some now..
3.12791E+17,16-03-2013 05:03,@TimCary thank you. That means a lot I couldn't imagine going to see mj as a kid and him not playing eventhou he could have #countonfans
3.12787E+17,16-03-2013 04:48,On the plane doing therapy trying to decide on what fans to follow only going to add 5 tonight #mambasstandup
3.12776E+17,16-03-2013 04:02,@LakeShOwQueen thinking bout it.. Im not much of a photo taker thou. haven't  been on my Facebook in a min gotta get back on that.
3.12775E+17,16-03-2013 03:58,RT @KobeSystem_Fans: @kobebryant #CountOn24 http://t.co/AI9ICMpSKX
3.12764E+17,16-03-2013 03:14,@stayceewin saw it. Wow! That's luv #mambasrep
3.1276E+17,16-03-2013 02:59,@nbarocksstc thx bro. We gotta do whatever we can to help. #byanymeans
3.12757E+17,16-03-2013 02:48,â€œ@LKRGIRL: I think Kobe has a future as an NBA coach!! #CoachKobeâ€ NO WAY ha! Only when injured #zenvino
3.12756E+17,16-03-2013 02:43,@Zendaya thank you  :-)
3.12282E+17,14-03-2013 19:20,I've cried foul play enough Big boy pants time for me. #tweetvent what else is this thing for? Political correctness? Ha. #saywatufeel
3.12269E+17,14-03-2013 18:29,17yrs. Countless fades. This has happened TWICE. Jalen and Now Ankle still very swollen. Treatment all day #focus http://t.co/yyDMRWEGd3
3.12251E+17,14-03-2013 17:15,@nbarocksstc 17yrs. Countless fades. This has happened TWICE. Jalen and now. Ankle still very swollen. Treatment all day #cleanupthegame
3.12203E+17,14-03-2013 14:08,Compression. Ice. Django. Zero Dark Thirty. This is Forty and 1 hour of sleep. #countonwill #countonhaters. On to the next.
3.12061E+17,14-03-2013 04:43,@jordanchill43 u know wat time it is
3.12058E+17,14-03-2013 04:31,â€œ@Wells_P: @kobebryant not the first time he's tried to hurt you. http://t.co/ZpQgeJOqprâ€ Its all good. Hawks played well. #respect
3.12052E+17,14-03-2013 04:06,@Thadeacon I respectfully disagree. He knows what he did and anyone with half a brain can see it. I don't want it to happen to anyone else!
3.1204E+17,14-03-2013 03:19,#dangerousplay that should have been called. Period.
3.10906E+17,11-03-2013 00:13,Thx @7thchamberpt2 for the dope design @nikeid shoes I played in today!
3.10295E+17,09-03-2013 07:45,#VinoUncorked
3.10106E+17,08-03-2013 19:14,"â€œ@jimmykimmel: @kobebryant it is always a pleasure, Mambavinoâ€ back at ya"
3.09863E+17,08-03-2013 03:09,Thanks @jimmykimmel for having me! Lil Titus is going to be a beast at bball! http://t.co/zoIwokYQ4U
3.09537E+17,07-03-2013 05:31,â€œ@RebelWilson: I've been talking to the Pitch Perfect cast about reuniting for a number at MTV Movie Awards..aca-let's CRUSH IT xâ€ #iloveit
3.09534E+17,07-03-2013 05:20,@LKRGIRL :-) a lil stress is good for the soul
3.09529E+17,07-03-2013 05:02,Whew! That was a lil scary .. Ha 
"#mambadrunkoffthatvino""",,
3.09193E+17,06-03-2013 06:45,"""Rule number 76. No excuses. Play like a champion"" Vince Vaughn. Wedding Crashers."
3.09188E+17,06-03-2013 06:25,@russwest44 was cookin tonight. He's got mamba blood runnin thru his veins . You gave it to me tonight lil bro. C u down the road!
3.08516E+17,04-03-2013 09:53,Almost forgot. Me and Djokovic right before team mtg pre game! #differentanimalsamebeast http://t.co/cLW6sMsZBG
3.08514E+17,04-03-2013 09:49,RT @hollercaitlin: @kobebryant popped a molly I'm sweatin woo!!! #Vino
3.08513E+17,04-03-2013 09:43,@richyrichoh ;-)
3.08512E+17,04-03-2013 09:38,Check me out..@jordanchill43 Gold all in my rangs Gold all in my chains Gold all in my rocs. Don't believe me jus watch n**g* **gg* !! Lol
3.08509E+17,04-03-2013 09:25,â€œ@OfficialKat: Wonderful episode of GIRLS tonightâ€ I rep for those I #respect I will b tuning in kat. Do ur thing
3.08479E+17,04-03-2013 07:28,@cinziii grazie!! Mi piace :-) #ForzaMilan
3.08473E+17,04-03-2013 07:05,Shout out to @Zendaya for comin thru and kickin it with my fam after the game 
"Much luv""",,
3.08456E+17,04-03-2013 05:57,#Vino
3.07923E+17,02-03-2013 18:38,@Zendaya #beastmode
3.07918E+17,02-03-2013 18:20,@Zendaya I like it. I'm gonna need a tutorial on how to work it thou .. See u at the game sun. It's a big one for us
3.07699E+17,02-03-2013 03:49,@__AGT__ @lakers NO. Nothing is worth dancing if I ain't dancing end of June.
3.07698E+17,02-03-2013 03:44,@serenawilliams  I gotta look that up U know I don't know my tech stuff lol. Btw appreciate the tennis shoes! I Struggle with my backhand
3.07695E+17,02-03-2013 03:33,@jtimberlake yea? Ok bro. Btw great performance on the Grammys love your new joint!
3.07686E+17,02-03-2013 02:55,Thinking about getting on instagram..
3.07622E+17,01-03-2013 22:41,@LKRGIRL all good. Just keep your laker updates comin. That's where I get my 411 #Vino
3.07614E+17,01-03-2013 22:09,"RT @BidetKing: @kobebryant approach speed of light-&gt;time dilution-&gt;like vino, mamba ages slower-&gt;keeps dominating-&gt;kobe8 sup ..."
3.07511E+17,01-03-2013 15:20,@LKRGIRL focus on speed of light according to the traveler
3.07444E+17,01-03-2013 10:54,@LKRGIRL ur gonna be the one to tie it all together and get my exact inspiration motivation for the rest of my career. A loot is in that
3.07443E+17,01-03-2013 10:49,@ImperfectGemini no but how does it relate to Einstein theory of relativity?
3.07441E+17,01-03-2013 10:45,@DonovanStrain keep pushing. The answers are all there.
3.0744E+17,01-03-2013 10:38,? Theory of E=mc2 =faster then light (the8)speed + VinoxMamba 
My Brains work.This is how it thinks,,
"Can u decipher it I'm curious 2cwatu got""",,
3.07435E+17,01-03-2013 10:21,@LKRGIRL no pro :-) I will 2
3.07435E+17,01-03-2013 10:21,"RT @LKRGIRL: @kobebryant FYI, I'm gonna cry the day you retire lol ðŸ˜¥"
3.07435E+17,01-03-2013 10:20,@CWOO2G  can u make the connection thru his formula? There's a connection tween his theory and my shoes and #Vino
3.07434E+17,01-03-2013 10:16,E=mc2 = #Vino
3.07424E+17,01-03-2013 09:34,â€œ@LKRGIRL: I finally get Kobe's new nickname. #Vino means Wine. So that means he gets better with age #duh #ImDumb lmaoâ€ U got it ;)
3.0742E+17,01-03-2013 09:20,"â€œ@nbarocksstc: @kobebryant since that means you get better the longer you play, think you can play another 5 years ;)â€ we shall see #vino"
3.07397E+17,01-03-2013 07:47,Omg . My man just gave me a new nickname and I love it! Ha #vino
3.07394E+17,01-03-2013 07:36,@nbarocksstc in the mamba hanger . Ha
3.07389E+17,01-03-2013 07:17,Nothing like bumper to bumper after a game. Shiesh! #countontraffic http://t.co/iOGKIKkIvR
3.06478E+17,26-02-2013 18:58,15 yr old who performed at inauguration was shot dead in Chicago. pls remember her name: Hadiya Pendleton http://t.co/u9Qt6Ma6mw RT
3.06156E+17,25-02-2013 21:38,Congratulations to @7thChamberPt2  I'll be wearing your design on court in a home game soon. #COUNTONKOBEiD http://t.co/tRSO9ogOd5
3.05798E+17,24-02-2013 21:54,Amnesty THAT
3.04803E+17,22-02-2013 03:59,"Its an honor to put on the Golden Armor every day. Laker fan or not, respect all that Dr B's vision has done for sports #immortal"
3.02983E+17,17-02-2013 03:30,Rockin My fav Js at the dunk contest #spriteslam http://t.co/rBujaANU
3.02977E+17,17-02-2013 03:05,Hate to say I called it ha! Congrats to Kyrie #beastmode
3.02969E+17,17-02-2013 02:35,At least lil @CP3 and baby Mamba can play together NBA can't veto this one Ha! http://t.co/pJAjr2wJ
3.02944E+17,17-02-2013 00:53,"@MrShawnFreshG I feel you. He could have been an all star as well, easily"
3.02936E+17,17-02-2013 00:21,Looking fwd to the 3 shoot out and dunk contest.. I'm thinking Mr J White @flight8 #spriteslam
3.02935E+17,17-02-2013 00:18,Novak on the 3? I think Kyrie can rise to the challenge
3.02611E+17,16-02-2013 02:51,Had a great day taking my eldest Natalia to work today.15 of these and I appreciate them more now then ever. Thx for the votes #countonfans
3.02327E+17,15-02-2013 08:00,We all LOVE our Dr B!! #GOAT
3.02202E+17,14-02-2013 23:44,â€œ@FloydMayweather: Me and @KobeBryant... a brotherhood that could never be broken http://t.co/6chO6e9Gâ€ yup! real recognize real #respect
3.01601E+17,13-02-2013 07:57,Shitty game by me with 8to's but happy with the win and how we r bonding as a unit. It was good to catch up with @SHAQ #respect #alphaduo
3.00775E+17,11-02-2013 01:15,On the plane Taking off for home now. Enjoy the Grammys #mambaout
3.00774E+17,11-02-2013 01:12,@onepercentofone @pookeo9 exactly! That wasn't cool and was ignorant on my part. I own it and learn from it and expect the same from others
3.00773E+17,11-02-2013 01:07,"@MagicJohnson the holy trinity of Bird,   Michael and YOU will Always set the bar for generations to come #countonlegends"
3.00768E+17,11-02-2013 00:49,@mossmatic thank you bro
3.00767E+17,11-02-2013 00:44,"Just letting you know@PacSmoove @pookeo9 that using ""your gay"" as a way to put someone down ain't ok! #notcool delete that out ur vocab"
3.00766E+17,11-02-2013 00:39,Respect to Wade and James they are both rollin right now. I'm proud of how we battled on this trip. Gotta get these next 2 games
3.00403E+17,10-02-2013 00:36,We got a winner! http://t.co/cF2yGNH4
3.00386E+17,09-02-2013 23:29,Lets do this Miami style! Shoes &amp; tix for the 1st fan in Miami to find this spot. Ask mgr for the Mamba Special! http://t.co/FeNJyc1K
3.00286E+17,09-02-2013 16:51,@alexmorgan13 good luck. Go get em #beastmode
3.00094E+17,09-02-2013 04:07,â€œ@DontCallMeRhino:@kobebryant yo @JCrossover said you hiss when you ball him up.How true is that?â€that's how I call for the ball #mambahiss
3.00083E+17,09-02-2013 03:26,"@SportsIntern101 @paugasol @paugasol Hey, the Black Mamba was inspired by Uma Thurman! #killbill"
3.00081E+17,09-02-2013 03:19,We miss you! @paugasol get better SOON #theblackswan
2.99935E+17,08-02-2013 17:38,Just finished team prep mtg. #Counton1assisttonight All jk aside I will make the correct play if it leads to assist then great #countonit
2.99789E+17,08-02-2013 07:57,Finally in Charlotte . Gotta get some rest. We will be on point tomorrow and continue playing as a unit #backontrack
2.99784E+17,08-02-2013 07:39,@MoJackson80 @espn_firsttake @realskipbayless pls send cutler to the eagles then (Jk lol). We need some rings in PHI #faithinchipkelly
2.99784E+17,08-02-2013 07:35,@BoyWtLionTattoo ha. That's that LMHS education ! Mrs Mastriano speaking arts class. Luv her!!
2.99782E+17,08-02-2013 07:29,@joshyboi224 can't get assist if ball don't go in the hole. Celtics played well. We gotta bounce back next game #magicmamba still in effect
2.99656E+17,07-02-2013 23:08,On our way to the Garden. Ready to do that work. If D12 is healthy he will play if he's not he won't. Simple math #countonmediahype
2.99221E+17,06-02-2013 18:19,â€œ@saxmeright: @kobebryant in Celtic's green is sacreligious. #PurpleandGoldâ€ hahaha!!
2.99216E+17,06-02-2013 18:00,Imagine that! My pre draft workout with the C's 1996 with the late Dennis Johnson #countonhistory http://t.co/v4CSF2cJ
2.99192E+17,06-02-2013 16:23,Leaving NYC headed for Boston. I loved playing in BK the energy in the building was electric! Shout out to @johnlegend for reppin #respect
2.98877E+17,05-02-2013 19:34,â€œ@nickbreul: @kobebryant got em!! http://t.co/DU3hjQv2â€ we got a winner!
2.98872E+17,05-02-2013 19:15,Spread love it's the Brooklyn way! Signed shoes &amp; tix for the lucky fan to find this spot. Ask for the Mamba Special http://t.co/Hn8qhcJP
2.98515E+17,04-02-2013 19:34,@Zendaya96 our girls LOVE ur videos. Keep killin it!
2.98471E+17,04-02-2013 16:38,You might be onto something @dwavy @nikebasketball http://t.co/dbxGS7QA
2.98271E+17,04-02-2013 03:24,Hell of a Game!!
2.98262E+17,04-02-2013 02:48,â€œ@KobeBryantsFan: @kobebryant I heard that tackle all the way from hawaii!â€yea that hit was nasty!! #beastmode
2.98258E+17,04-02-2013 02:31,Momentum has Changed #countonnolights
2.98252E+17,04-02-2013 02:11,Wow on the return to start 2nd half and Wow on the damn lights! Lets see if this changes the momentum
2.98243E+17,04-02-2013 01:33,WOW.
2.9824E+17,04-02-2013 01:23,Phenomenal talent #Respect @beyonce  the Greatest Female Entertainer of All Time
2.98193E+17,03-02-2013 22:16,Off BK home of the God MC. Gonna  catch the bowl on this flight .. #mambaout http://t.co/cYzH1plO
2.98187E+17,03-02-2013 21:50,YUP Different Animal. Same Beast #CountOnKobesystem http://t.co/0BzhqolP
2.97914E+17,03-02-2013 03:48,@RoCountsOnKobe thank you for the unyielding support Feels good to meet those who hold me down with such passion #countonfans enjoy the game
2.97851E+17,02-02-2013 23:37,@RoCountsOnKobe thank you. Enjoy the game tmr! Love the hoody in ur profile pic btw
2.97848E+17,02-02-2013 23:25,@RoCountsOnKobe time to study for the game tomorrow. U guys should have come said hello
2.97823E+17,02-02-2013 21:45,Getting on team bus back to my room for #assfrozen dip could prob lay my ass n this snow instead http://t.co/PNDOfbOL
2.97779E+17,02-02-2013 18:50,â€œ@zipzero33: @kobebryant  ha...that movie is foot through the wall funny! #memories #chubs #wallâ€ #memories chillin in phi
2.97778E+17,02-02-2013 18:45,"â€œ@DaviddSwirv_: @kobebryant like this ??? http://t.co/Quooh3hfâ€ yup! The funny thing is, I tried it as a kid to see if I could get loose lol"
2.97775E+17,02-02-2013 18:35,â€œ@Joeleh82: @kobebryant CLASSIC!!! Dumb and Dumber http://t.co/tR6qC0aCâ€ haha! I love that movie!! #classic
2.97765E+17,02-02-2013 17:52,"Wonder if a ""triple dog dare""is enough to get a teammate to prove his tongue won't stick to flag pole #ralphieflick http://t.co/J9BxdtiV"
2.97605E+17,02-02-2013 07:18,Off to the D now. Good win tonight. The zone broke up our grove a lil bit but nothing we can't figure out. On to the next one. #magicmamba
2.96885E+17,31-01-2013 07:36,"We r on track. Gave one away tonight, let it slip away from us but I like how we are playing as a team. It will all come together this way."
2.96674E+17,30-01-2013 17:39,I need a new color way to wear at home. Show me your best @NIKEiD  Kobe 8's tagged with #countonkobeid and Ill pick my favorite!
2.96561E+17,30-01-2013 10:09,With the13th pick ha!
"Had to dig ourselves out of that one. They were sticky and we couldn't shake nor flicked em away http://t.co/8hPEk4In""",,
2.96433E+17,30-01-2013 01:41,En route to staples #gameready #countonit http://t.co/lP0wR8kN
2.9631E+17,29-01-2013 17:33,Tonight is a big test to see if we can maintain our focus and intensity. #countondoinwork
2.9597E+17,28-01-2013 19:03,"@lukashMAYYN no, she wasn't. She was busy raising our kids #nonanny #respectmothers"
2.95962E+17,28-01-2013 18:31,Morning coffee with my wife @LadyVB24  (instagram) vanilla latte for me. Passion tea for her #morningaddiction http://t.co/9cE9yTHU
2.95956E+17,28-01-2013 18:07,Congrats to @shaun_white 6th straight superpipe crown! #GOAT #assfrozen
2.95955E+17,28-01-2013 18:03,â€œ@Evan3Longoria: Got the @kobebryant BHMs on the feet for my workout this morning. #blackmamba http://t.co/B7v3GA5Aâ€ #countonbeastmode :-)
2.95954E+17,28-01-2013 17:57,â€œ@mvc993: @kobebryant you think I need a pedicure ? http://t.co/hyECoPE0â€ dude u need therapy!! And ankle insurance!!
2.95953E+17,28-01-2013 17:53,Pedicure.. Very necessary. Take care of ur feet. Ur feet will take care of you. #countonnocorns lol http://t.co/Qk4LcMgn
2.95759E+17,28-01-2013 05:05,"RT @BBCBreaking: Update: At least 233 people have died in a fire at Kiss nightclub in #SantaMaria, #Brazil http://t.co/K5p1pYoS"
2.95759E+17,28-01-2013 05:02,Everyone please pray for the families of this horrible tragedy in Santa Maria. 
"#heartbreaking""",,
2.95722E+17,28-01-2013 02:38,"Good win for us today on Dr Buss bday no less! Gotta stay focused and get ready for the ""pelicans""?? On to the next one."
2.95693E+17,28-01-2013 00:39,Gotta give well wishes to Rondo. One of my fav players in the world. My prayers r with u lil bro. I'm here if u need me #respect
2.95611E+17,27-01-2013 19:14,Dr Buss Bday. #GOE !
2.9541E+17,27-01-2013 05:56,@JeanieBuss :-) I'm still getting use to this thing. Thx
2.95382E+17,27-01-2013 04:06,â€œ@HN84: @kobebryant how come espn doesn't bring up the stat that lakers have a 70% percent when you score 40 points or moreâ€ no drama. Lol
2.9534E+17,27-01-2013 01:16,@NatalySocial @lakers @twcdeportes way to step up and freeze! Ha luv the support
2.95336E+17,27-01-2013 01:03,"RT @SteveBlake5: The #RoadtoRecovery was long, but I'm back for the @Lakers Tuesday night. #GoLakers"
2.9512E+17,26-01-2013 10:42,â€œ@Zay_NWA: @kobebryant would you ever be an analyst???â€yes. I think there is so much detail to share that is overlooked. #lovethegame
2.95117E+17,26-01-2013 10:33,â€œ@M3XRFW: @kobebryant Where do you see yourself in 5 years?â€ Hmm..running the kobe brand and an ad agency
2.95117E+17,26-01-2013 10:30,â€œ@nbarocksstc: @kobebryant Kobe Johnson. Ha!â€ Dude u r my man!
2.95115E+17,26-01-2013 10:26,"â€œ@ImJustSam_: @kobebryant you should pass more often broâ€u know what? In this situation, I think u r 100% right"
2.95115E+17,26-01-2013 10:22,"â€œ@Diego_Ituarte: @kobebryant what exactly do you study in an opponent?â€their tendencies,plays, defensive schemes etc.."
2.95112E+17,26-01-2013 10:14,â€œ@juke2nd: @kobebryant Mamba what are u doing at 2am are u watching tennisâ€ studying for the thunder bro #countonhomework
2.95109E+17,26-01-2013 10:02,Whatever it takes. 14 assist. 10 reb or 40 points. Gotta get it done by any means necessary #countonnoexcuses
2.94961E+17,26-01-2013 00:11,â€œ@Shaun_White: Back-to-back competitions are grueling...Steve gets it.
,,
Snapped on my @GoPro http://t.co/hSRZKSkPâ€ #necessaryevil,,
"Ha""",,
2.94681E+17,25-01-2013 05:41,@Tee_johnson12 I'm doing the same thing now :-) #assfrozen
2.94678E+17,25-01-2013 05:27,â€œ@JoeWilb15: @kobebryant It's time to adapt and overcome. U.S Marines live by that. â€ u r 100% rite
2.94664E+17,25-01-2013 04:32,RT @UncleRUSH: Embrace struggleâ€¦ It is your greatest teacher
2.9462E+17,25-01-2013 01:39,@llcoolj just finished a Nike shoot fam. Heading back home now. Gotta study and try to get a damn win tmr! Keep doing ur thing on ncis!
2.9389E+17,23-01-2013 01:18,Back in the lab tonight #CountOnKobe 
"#3rdpersonhashtagging ha http://t.co/vOb8SGr9""",,
2.93857E+17,22-01-2013 23:04,.@nikebasketballI I felt like I was looking at a Salvador Dali painting #masterpiece
2.93855E+17,22-01-2013 22:58,"I'm thinking ""better not miss these free throws"" #countonkobe"
2.93855E+17,22-01-2013 22:55,I knew I should have got a fresh hair cut for this game #countonkobe
2.93854E+17,22-01-2013 22:55,I wonder what Phil was thinking #countonkobe
2.93854E+17,22-01-2013 22:52,The last 2 mins of the game @laker fan reactions gave me goose bumps #countonkobe
2.93852E+17,22-01-2013 22:47,"Luke, the only white boy with a jerry curl #countonkobe"
2.93851E+17,22-01-2013 22:40,"After the 3rd quarter, @RealLamarOdom tells me ""you can't get 60"", then half way through he said ""you can't get 70"" #countonkobe"
2.9385E+17,22-01-2013 22:36,.@MrNBAAMAZING I listened to the sounds of silence
2.93849E+17,22-01-2013 22:33,.@JordanStuart19 I just knew I loved to play basketball and this is what I wanted to do!
2.93848E+17,22-01-2013 22:30,".@KyleThompsonn no that wasn't the plan, my aggression took the game over #countonkobe"
2.93847E+17,22-01-2013 22:27,The look of frustration has become all too familiar lately #countonkobe
2.93846E+17,22-01-2013 22:21,.@PaulKang40 all yet none
2.93845E+17,22-01-2013 22:18,Finally took the lead
2.93845E+17,22-01-2013 22:16,.@DrinkGT @Scalabrine @nikebasketball The white mamba wasn't in the building but the red mamba was...Matt Bonner
2.93842E+17,22-01-2013 22:07,@OfficialJaayyy you mean for 2 mins?
2.9384E+17,22-01-2013 21:58,"Down 14, I'm heating up...at this point I wouldn't pass a kidney stone #countonkobe"
2.9384E+17,22-01-2013 21:57,.@SHAQ yep...lol
2.93838E+17,22-01-2013 21:51,"Watching the game now, the easy shots I missed, I could of had 100 pts! #countonkobe"
2.93838E+17,22-01-2013 21:48,.@nikebasketball Phil talked about how to move guys around to beat the zone
2.93836E+17,22-01-2013 21:42,.@4yearsenior I sent them to the hall of fame
2.93835E+17,22-01-2013 21:40,I scored 81 this game? #countonkobe #countonkobespeakingin3rdperson
2.93833E+17,22-01-2013 21:29,Youthful metabolism!! I'm fresh of pepperoni pizza and grape soda! #countonkobe
2.93828E+17,22-01-2013 21:12,"This game was the 1st and only game my grandma has seen me play as a pro, On my late grandfather's bday no less #countonfamily"
2.93827E+17,22-01-2013 21:04,After my first bucket I realized their rotations weren't sharp or early
2.93826E+17,22-01-2013 21:02,I can't believe I've never watched this game till now
2.93824E+17,22-01-2013 20:56,"RT @nikebasketball: Itâ€™s not every day you get to live tweet with a five-time champion. Welcome, @kobebryant. #COUNTONKOBE"
2.93719E+17,22-01-2013 13:58,Beethoven's Moonlight Sonata calms me down when I reach my breaking point #relaxandfocus http://t.co/i2imK51p
2.93711E+17,22-01-2013 13:27,"@kobebryant ""see me in a fight with a bear. Pray for the bear"" from The piano to the weight room #determined #psycho http://t.co/vF2Ol0M9"
2.93681E+17,22-01-2013 11:25,@Kdawwwgz it beautiful. Thank you
2.93677E+17,22-01-2013 11:09,"@Kdawwwgz 1year. I learned moonlight by ear. reminded me of strength, fragility, joy,love, pain etc.. I learned it for Vanessa #ourjourney"
2.93502E+17,21-01-2013 23:36,Lets get it. http://t.co/Ifyg7pX5
2.93456E+17,21-01-2013 20:32,Letting u know that tmr I'm gonna watch my 81 game for first time 
@nbatv 1pst.  I will be tweeting during. ,,
"Time to rest and focus now#win""",,
2.93433E+17,21-01-2013 19:02,@Milanello io sono milanista prima e saro sempre milanista di cuore. Barca e la Mia squadra Della Liga. Ac Milan e la Mia squadra di cuore
2.93433E+17,21-01-2013 19:00,I have 2 tix for tonight's game in Chicago. Any interest? Btw they are lower bowl seats #countonkobegivingtickets
2.93415E+17,21-01-2013 17:49,Happy MLK day. Great time to see how far we have come as a country God Bless #oktodream
